at_gw1,at_gw2,at_gw3,window,rip,hyp_lag,hyp_frac1,hyp_frac2,hyp_frac3,rmse_mack,rmse_look,min_mack,min_look,max_mack,max_look
0.471970027,0.083000144,0.544938865,6,1.103560715,7,0.55189067,0.859901926,0.155688568,0.573217038,3.126162586,0.200960504,-1.869575021,-0.732675272,-4.398264012
0.573700062,0.834709967,0.157123624,9,0.590611781,12,0.99770874,0.144078914,0.03365512,2.034728417,1.461285035,1.546110141,0.526099649,2.047287954,1.901773675
0.078323423,0.058567111,0.603588882,5,1.975736394,20,0.951066383,0.486763031,0.198461765,2.274252754,4.187014459,-1.699949473,-2.721405379,-2.910954782,-5.629069121
0.053184046,0.814770117,0.944346806,4,0.924934993,8,0.146477389,0.503088516,0.289104594,1.74942754,1.477231391,-2.391155331,-0.12058516,-0.559654609,-2.4944083
0.697998125,0.514317183,0.397926419,10,1.048621807,8,0.886727573,0.047549988,0.74821988,1.193014593,2.132400217,1.363393319,-0.389121227,0.241926384,-3.413609534
0.776212701,0.644231143,0.49489864,10,0.761869377,4,0.227467522,0.688765805,0.725712307,2.538096105,1.36913007,1.319911952,1.682447226,3.3172649,-0.866326078
0.986970639,0.967911308,0.573451193,5,1.907926169,19,0.630911637,0.593255627,0.085910488,3.018800021,1.475766523,3.114300842,1.03338194,2.242947661,-1.786593294
0.276024467,0.707384152,0.682487872,13,0.665250308,14,0.152778211,0.932302598,0.723909361,1.398277524,1.281255893,-1.168023239,1.428180698,2.002609597,-1.662190178
0.371129025,0.724032047,0.432947751,12,1.807098592,7,0.029221839,0.413703811,0.816132042,1.021928686,3.193683535,-0.807104069,-1.467952795,-1.182120403,-4.661310312
0.161596347,0.319788404,0.029260153,4,1.615550188,15,0.255029659,0.734814651,0.035069766,1.823490943,4.153564294,-1.471411999,-2.918478173,-2.180912579,-5.386347031
0.762926672,0.239630824,0.624231242,10,1.643789516,14,0.939569052,0.910636351,0.861073065,1.29731428,2.904747274,1.436325753,-1.057870458,0.290218589,-4.363676511
0.826444139,0.472176315,0.94330393,3,1.119084171,8,0.655518621,0.071226417,0.457089044,2.231890921,1.580388654,2.284036179,0.491652272,1.519415691,-2.562471159
0.637224424,0.442354197,0.988766153,8,1.522061343,2,0.684238566,0.405227641,0.354527387,0.879315903,2.258023713,0.877929816,-0.607770944,0.127122236,-3.368092945
0.077988647,0.901956479,0.761246479,11,1.286748781,3,0.998922675,0.552721807,0.854658182,2.340519059,3.156493063,-1.984742341,-1.516101489,-2.595293508,-4.65938961
0.509980949,0.130433617,0.336529322,4,1.354038591,2,0.483483845,0.113872085,0.044973311,0.580242143,3.265014001,0.394138527,-2.29915912,-0.27910004,-4.180909603
0.912207816,0.99273344,0.86592893,7,1.61183161,13,0.080908484,0.733639095,0.124020093,2.507558215,1.457018024,2.430982656,1.043585111,2.068027127,-1.856548172
0.611984624,0.272521252,0.146611558,2,1.690150587,9,0.215966157,0.368665322,0.668882265,1.121873554,3.096450479,0.934061776,-1.397302051,0.338691168,-4.512541649
0.011604293,0.625868057,0.487651654,10,1.784314364,8,0.937976225,0.893848085,0.475538849,2.587001123,3.789710541,-2.031282309,-2.118545275,-3.177262361,-5.293717225
0.441935755,0.192123517,0.284317056,2,1.307464762,15,0.150804102,0.937024847,0.11545321,0.665716478,3.463524885,-0.026381507,-1.994740763,-0.632493224,-4.839129805
0.631556083,0.423427387,0.411898576,12,1.704281442,16,0.024163923,0.740500484,0.270716208,0.677707277,2.992818588,0.504414058,-1.310954782,-0.002612415,-4.461831611
0.79316367,0.736884713,0.860428533,11,1.778318226,15,0.146053892,0.660258999,0.75895082,1.455965261,2.088194954,1.462586594,-0.057270593,0.817154675,-3.345266223
0.175668251,0.445016726,0.194694831,5,1.242882588,15,0.62509198,0.856145802,0.817742482,1.782249127,3.987898925,-1.260762708,-2.233654435,-2.325920527,-5.546079647
0.801288044,0.268557623,0.044856176,8,0.808019369,22,0.65565012,0.780687314,0.57764007,2.47626141,1.54751705,2.413369235,0.427720973,2.048573819,-2.520245209
0.236840182,0.135358501,0.093192407,5,1.253969754,7,0.130438154,0.207890598,0.248936036,1.453266176,4.250352917,-1.233856915,-2.781312681,-1.65185121,-5.602143791
0.781452149,0.008379857,0.784980662,12,1.529244727,15,0.767113069,0.934004739,0.954918236,1.236109322,3.123629375,1.362276033,-1.277954792,0.238195218,-4.549675813
0.170662788,0.072581795,0.697011364,13,0.880275639,8,0.771102535,0.390497825,0.743866503,0.972662804,2.184968887,-0.652811889,-0.566010405,-1.277002006,-3.432641925
0.327314693,0.013518764,0.512356064,12,1.024547347,16,0.76340007,0.637171435,0.453412576,0.939299344,3.188003971,-0.426639584,-1.591484385,-1.45061682,-4.647428554
0.454301338,0.969813564,0.415559635,2,1.592005488,3,0.663377496,0.32862483,0.205315775,0.705094378,2.312939839,0.092253492,-0.718418851,-0.571297761,-3.3266341
0.324380648,0.876673271,0.987407671,9,1.65760721,5,0.394196907,0.59499988,0.461684522,1.14998174,2.50101499,-0.812223546,-0.739891879,-1.462466297,-3.858758096
0.935419371,0.88825007,0.49242324,11,1.834113035,21,0.711171354,0.53457341,0.609769992,2.043295534,2.024592893,2.136064833,0.027940756,1.096420896,-3.258864371
0.369219471,0.365988215,0.780122072,13,0.952490523,11,0.139537872,0.207521135,0.333115266,0.694188232,2.031773627,-0.802305698,-0.595232433,0.129412573,-3.301091181
0.168979575,0.113752653,0.191029783,13,1.528427537,4,0.175569253,0.256224827,0.726819281,1.923462795,4.425330079,-1.770896219,-2.884877159,-2.068418027,-5.962414917
0.668475366,0.889462626,0.162736546,7,1.346184383,6,0.796872841,0.841412893,0.114737224,1.085073172,2.208607621,1.225128896,-0.585701723,0.202670191,-3.460594545
0.9429115,0.949832359,0.950244099,13,1.099151474,9,0.667971115,0.152440796,0.093629987,1.985541295,1.347633361,2.081441514,0.635730852,1.047496717,-1.928908891
0.908379652,0.623138228,0.762964808,4,0.73330712,16,0.263390706,0.425860876,0.720265705,3.678242709,2.019820319,3.086646248,2.739368636,4.023546008,-0.378630285
0.969460126,0.221945697,0.247044509,13,1.063758991,3,0.204751015,0.30215104,0.987620577,2.284151401,2.097848666,2.104183113,-0.61195704,1.827652816,-3.255903329
0.525602642,0.149523329,0.427337373,2,0.8431261,11,0.07111704,0.439824094,0.828934475,1.618735205,1.631134308,0.329614951,0.353742277,2.311321537,-2.68326507
0.96681717,0.2500857,0.977923048,5,0.659290813,20,0.315754298,0.907669986,0.181397921,4.098409686,1.923695474,3.44014149,2.153771426,4.501224665,0.679592836
0.813388184,0.181321351,0.630405794,13,1.521114045,5,0.109739616,0.424691705,0.548418937,1.397063237,2.687604856,1.340360746,-0.928614089,0.796686561,-4.115925131
0.130687101,0.586959192,0.002426299,2,1.237290702,9,0.802317907,0.341732779,0.415978985,1.990881925,3.947691337,-1.453507345,-2.326303157,-2.528861657,-5.433035176
0.282980724,0.558078577,0.230464612,3,1.593643815,15,0.830806303,0.64925287,0.513776669,1.240274863,3.500315529,-0.653286575,-1.770491698,-1.784786901,-5.015599731
0.679664927,0.1256842,0.229493191,13,1.842432554,4,0.246131039,0.031422,0.621023115,0.80067211,3.386029093,0.700030865,-1.744278446,0.045496656,-4.859603634
0.54637664,0.733119701,0.445940039,11,0.900564347,15,0.513660934,0.842473373,0.550472865,0.849872096,1.529523392,0.790645151,0.499591945,0.404175902,-2.59399208
0.847365407,0.191399291,0.60961447,13,0.964449043,13,0.095940744,0.725016999,0.0847855,1.970440017,1.452785575,1.545792148,-0.302963852,1.992592748,-2.029941624
0.584426438,0.167366988,0.693322936,4,1.988200224,21,0.274515462,0.710124169,0.470004514,0.813887354,2.976661199,0.850735382,-1.228526014,0.061027426,-4.455455547
0.242410964,0.332258085,0.654990828,9,1.094323472,17,0.958487791,0.211232752,0.154652712,1.549205635,3.250920965,-0.95385088,-1.962420211,-2.16758118,-4.484740017
0.12590873,0.423143682,0.000145352,13,1.717523554,4,0.980699686,0.550048095,0.130426771,2.155497424,4.236046351,-1.732419305,-2.982073325,-2.530731783,-5.482391262
0.296740865,0.060386947,0.329452713,8,1.846485011,20,0.281828885,0.353368819,0.612426906,1.239722538,4.155130228,-0.858313512,-2.455055387,-1.646068174,-5.743544324
0.808294108,0.350494529,0.03059404,9,1.399012325,5,0.427141608,0.785525077,0.885167347,1.686581352,2.849012525,1.730826461,-1.049135715,0.968846625,-4.305536697
0.471141866,0.129309513,0.538829715,12,1.172730439,15,0.297689186,0.348163791,0.767764238,0.687643403,3.616178491,-0.148285539,-1.876858147,-1.010050253,-5.155040481
0.924074197,0.996511564,0.141443974,5,1.634224429,6,0.713078113,0.797667358,0.285399684,2.701498147,1.565367079,2.789388385,0.625357455,1.933643959,-2.421337193
0.19439252,0.850667028,0.430365603,5,1.098895591,20,0.496134151,0.22848215,0.72370544,1.66626027,3.039395779,-1.193763365,-1.271465899,-2.173728292,-4.535199243
0.475751036,0.549669828,0.801677846,10,1.923048923,20,0.752660039,0.006389252,0.19184131,0.689585259,2.740042516,0.026111389,-1.192466882,-1.129847882,-4.10017748
0.493491899,0.096337292,0.21836909,3,1.607571818,7,0.802725157,0.885482127,0.121204764,0.623683038,3.503772399,0.467636338,-2.097667919,-0.53559095,-4.854493607
0.736011082,0.017322295,0.319730804,3,1.98116895,11,0.347128918,0.709024628,0.588086211,1.700720619,2.990818413,1.715312573,-1.252196158,1.035914764,-4.465966115
0.989366639,0.783022067,0.865681381,6,1.751445319,2,0.58248303,0.053262026,0.432236538,3.060166308,1.452068281,3.004291843,1.150121153,2.434130527,-1.566251466
0.52242583,0.332749524,0.445431621,11,0.505677942,14,0.931842851,0.985226605,0.567578969,1.948817828,1.50297536,1.474641583,2.011245224,1.835228602,-0.795964565
0.108790309,0.25501044,0.427383475,3,1.447881134,10,0.04841755,0.152827504,0.723405692,2.084705655,4.088139303,-1.963687907,-2.43187197,-2.190863536,-5.585435311
0.408268398,0.125793583,0.736648705,11,1.285081445,12,0.498608973,0.482429986,0.541704384,0.892762575,3.538825907,-0.346260963,-1.837533042,-1.346606708,-5.097164247
0.641394328,0.849860339,0.369335286,8,1.128572605,16,0.70113726,0.451634061,0.850179572,0.867528979,2.453245771,0.977245415,-0.540820361,-0.112745568,-3.835138219
0.237954377,0.131694896,0.574205226,11,1.92857517,12,0.442980808,0.600108942,0.853534999,1.600755124,4.013747603,-1.158299009,-2.284544895,-2.074978367,-5.550281993
0.950817081,0.828547562,0.421999864,5,1.926683875,22,0.037402305,0.096328833,0.974904299,2.935695082,1.809468688,2.829211894,0.409650137,2.591276511,-2.774842693
0.350266597,0.87871646,0.094094975,3,1.869789774,2,0.42275841,0.127299705,0.152821818,0.905749975,2.927872611,-0.545271249,-1.760723724,-1.070558432,-3.828829064
0.509278261,0.872128874,0.774657567,4,1.230735736,11,0.84179547,0.318577329,0.886562597,0.600640729,2.203994637,0.537428148,-0.262571467,-0.554311589,-3.462339359
0.484045187,0.732497781,0.303316886,9,1.719478625,21,0.309468045,0.544249378,0.910388889,0.55333117,3.141273819,0.054897552,-1.343362503,-0.808763426,-4.661910146
0.031558137,0.214485982,0.93924896,10,1.195531479,17,0.305925599,0.914418232,0.924142001,2.488285434,3.939458741,-2.130762415,-2.107095561,-2.862718141,-5.360940604
0.172471779,0.786382035,0.970129368,6,1.067460885,23,0.807749701,0.296956481,0.477274473,1.665785006,2.445327617,-1.164569817,-0.7131286,-2.231829414,-3.745134125
0.436377429,0.64789641,0.113431694,5,1.218145032,16,0.104947152,0.141290777,0.601987755,0.57075034,3.187646024,-0.071288925,-1.46268068,-0.69119848,-4.711779833
0.615142561,0.464666782,0.060173763,13,0.791597463,8,0.140371137,0.758360937,0.093737146,1.616785561,0.961934726,0.277904752,-0.402706971,2.36484217,-1.068373535
0.651464684,0.638204367,0.795039685,13,1.034952359,10,0.938257727,0.657984038,0.182873943,0.832520565,1.741415998,0.907138719,-0.275137342,-0.167624315,-2.811809927
0.161798554,0.523816662,0.29713756,12,1.828664088,18,0.035973162,0.531690447,0.985901421,1.932231489,4.010905921,-1.802696684,-2.259867669,-2.05352547,-5.564493081
0.751050784,0.940913211,0.336087613,3,0.641098033,11,0.992395332,0.302299897,0.731790274,3.08542302,2.199271075,2.879154298,2.985166697,2.81541587,0.049693498
0.536946945,0.725350561,0.716668535,13,1.520551354,14,0.719338632,0.754279499,0.488158168,0.630587867,2.72965655,0.169743169,-0.913841987,-0.963481664,-4.176922108
0.660321279,0.749141737,0.71050351,6,0.895419738,20,0.183429394,0.50479182,0.645004795,1.762661671,1.374298977,1.288049382,1.209862779,1.941932536,-1.95399869
0.437446844,0.95254685,0.55979535,10,1.390280363,14,0.433326254,0.582650969,0.748855901,0.74339851,2.698878261,-0.169190699,-0.83343478,-1.145284092,-4.124026989
0.775261946,0.846448791,0.496360321,12,1.217211993,4,0.794335304,0.432412372,0.121927324,1.270878674,2.020233114,1.332159728,-0.374352959,0.388997916,-3.152119377
0.26711923,0.241839003,0.95481147,5,1.419503122,9,0.642140599,0.634326176,0.10261936,1.337093607,3.215755822,-0.803311957,-1.834186536,-1.829550719,-4.551304678
0.222737862,0.894474077,0.055740937,12,1.68082459,16,0.730820836,0.563728195,0.017794378,1.710906308,3.447208728,-1.17045506,-2.172895049,-2.298217733,-4.665486773
0.87911049,0.769231923,0.360065279,11,1.70371649,14,0.723047039,0.631045827,0.337744587,1.807820267,2.13765627,1.933687222,-0.219121634,0.869151635,-3.432853685
0.515491429,0.834381981,0.616633439,10,0.577214661,23,0.460175938,0.786789513,0.173033721,1.712935279,1.481173469,1.029993507,1.499773725,2.163765575,0.625785906
0.926847464,0.324601673,0.856521632,10,0.855866542,23,0.408794018,0.679359627,0.813481639,2.860455917,1.43279264,2.584119905,1.205216632,2.692303704,-2.002053444
0.686078819,0.09225196,0.970241373,13,1.028703225,15,0.038767716,0.378139624,0.617763617,1.021741278,2.243521669,0.676737774,-0.41924543,0.816235263,-3.616109177
0.555125963,0.716483859,0.295667142,4,1.427967217,6,0.180165472,0.828929731,0.818896126,0.703230835,2.571603226,0.638711228,-0.756349239,0.010302586,-3.952990082
0.396203877,0.872263331,0.756477663,7,0.712731616,3,0.912991809,0.303464365,0.394057006,1.344717452,1.438336804,-0.46952774,1.312654372,1.533881013,-0.080755237
0.380963962,0.39736418,0.985708278,6,1.674460288,3,0.982267148,0.178133061,0.34925936,0.887335692,2.840011363,-0.365959016,-1.339579214,-1.120680145,-3.934183117
0.562966666,0.608041207,0.272960323,4,0.573534275,13,0.640279013,0.503179993,0.506864556,2.231133176,1.571016407,1.904217108,2.135262085,2.105973686,-0.584859162
0.745031314,0.356342963,0.672129662,11,0.536928386,5,0.485867432,0.350719171,0.773803137,2.842651444,1.792699608,1.322073198,2.493503591,3.534936875,-0.038731154
0.902156183,0.64308176,0.796286626,8,1.59114212,4,0.32915862,0.574348132,0.18805812,2.316050504,1.599360189,2.298413991,0.405363316,1.715249538,-2.5294474
0.856997214,0.203219828,0.003979973,4,1.446023964,7,0.79846662,0.02906063,0.455282914,2.352687891,2.60994881,2.480107164,-0.83219055,1.575885344,-3.990036835
0.620838717,0.72514112,0.344610885,8,1.416800681,6,0.4956505,0.479583522,0.825476777,0.802200679,2.550210157,0.83864227,-0.728452655,-0.035979711,-3.958806635
0.708966517,0.641664679,0.323410505,8,1.753070144,21,0.300215323,0.85039979,0.845603456,1.198731077,2.742736694,1.274551968,-0.900914084,0.486127762,-4.217095563
0.685605287,0.605376539,0.579382024,5,1.454728302,22,0.682822508,0.733663529,0.916856398,1.234741458,2.550978979,1.385194393,-0.654399997,0.360311466,-3.95164851
0.02464037,0.864538455,0.45099789,9,0.891225485,20,0.733121689,0.915349364,0.534907606,1.515962343,1.902598471,-1.212089622,-0.056586147,-1.784549452,-3.0807764
0.204999602,0.042103775,0.198957059,6,1.803888834,12,0.82015514,0.451534364,0.205310621,1.661592826,4.338200355,-1.122735448,-2.872025533,-2.232152603,-5.813198695
0.119628723,0.978873351,0.8603892,3,1.435560501,12,0.287410599,0.086645032,0.022357629,2.033044118,2.572287029,-1.696730779,-1.510404344,-2.389142646,-3.525984585
0.266240808,0.756752496,0.637555232,8,0.960525176,22,0.899594588,0.24687476,0.262797147,0.85430172,1.817839129,-0.364075507,-0.393633981,-1.297353773,-2.767870111
0.463232363,0.33884262,0.381363477,2,1.295413138,20,0.644712021,0.148499955,0.690090929,0.580637174,3.263163818,0.237566945,-1.501465125,-0.759643372,-4.748484375
0.587120663,0.878686941,0.992728284,6,0.909564869,11,0.278333777,0.161765583,0.281914607,1.305759072,1.170507259,0.925223223,1.297587275,1.252451269,-1.302866512
0.631240613,0.02861033,0.77436353,4,1.614056105,13,0.612444675,0.98694536,0.340904361,1.054739647,2.91457722,1.187674113,-1.21343153,0.200681041,-4.39077554
0.613636026,0.363972451,0.503703738,11,1.093588314,7,0.417405086,0.601887548,0.617900564,0.686419272,2.721104341,0.61560415,-1.024030052,-0.22401281,-4.16784301
0.08279423,0.608954568,0.607829577,7,1.565706833,15,0.178900014,0.906494149,0.306006129,2.235743842,3.537972441,-1.976731224,-1.881160926,-2.507383922,-5.013059971
0.623280153,0.644356813,0.036519941,10,0.880714473,11,0.287883892,0.100215832,0.580521813,1.334474827,1.540991907,0.854715231,0.324240611,1.34621241,-2.679666099
0.530631309,0.255816227,0.263457069,7,0.645790445,19,0.487804776,0.663233158,0.998301238,1.709639238,1.441425526,1.38094797,1.066090672,1.82171423,-2.162356598
0.092140165,0.411887922,0.542050548,8,1.406992401,16,0.241334979,0.626785918,0.744933738,2.201555572,3.92044909,-1.884569148,-2.163690228,-2.539389961,-5.442828116
0.033094916,0.315817749,0.830960011,3,1.441191997,3,0.973708336,0.036552937,0.732846965,2.507958337,3.773126589,-2.162128353,-2.317924848,-2.744852132,-5.111316488
0.204071961,0.667727264,0.610380098,7,1.284840355,6,0.725452396,0.558251242,0.009105724,1.690303473,3.121780776,-1.210639858,-1.890880793,-2.132476694,-4.330291991
0.057741317,0.981314439,0.8253611,9,0.588339098,4,0.832862983,0.743687104,0.321926855,1.302175624,1.463097044,-1.781446949,1.582073243,0.496751566,0.288900603
0.320766553,0.990006198,0.11668499,3,1.451034948,23,0.242513684,0.399784822,0.120926218,1.016266084,2.832570107,-0.632798736,-1.337447841,-1.336970373,-4.114565187
0.379804789,0.324187328,0.912437643,13,1.203284506,5,0.304201445,0.202947225,0.772380304,1.044214399,3.21742459,-0.727082958,-1.605241575,-1.318010742,-4.693249981
0.297572952,0.427109565,0.669439961,4,0.96270799,10,0.92910952,0.87927344,0.200052749,0.617894773,1.844091189,-0.12848723,-0.643307969,-0.965842127,-2.871433547
0.52749549,0.823245895,0.723246873,3,1.243575806,3,0.934654163,0.313261188,0.628100534,0.71078682,2.131663372,0.559721742,-0.279340587,-0.210693013,-3.316844146
0.893005397,0.030468266,0.739188133,7,0.776143115,22,0.257507067,0.334806976,0.677389101,3.238008424,1.358851138,2.600341527,1.331612172,3.610405135,-1.754371336
0.431567934,0.268203683,0.808995268,6,1.010004337,4,0.841257178,0.66052398,0.439126045,0.600941656,2.104744124,0.037254975,-0.612477048,-0.29572449,-3.274227558
0.981232347,0.06341295,0.30961947,4,1.926247621,21,0.302675278,0.128357924,0.694338888,3.133302797,2.387396646,3.131180798,-0.513606292,2.576146222,-3.759063334
